place_id,text,captions,labels,easting,northing
tp00381,Towing Path,"[""Towing Path""]",1,380636.1,400794.0
tp00382,Towing Path,"[""Towing Path""]",1,380636.4,357018.6
tp00383,Towing Path,"[""Towing Path""]",1,381088.3,432436.6
tp00384,Towing Path,"[""Towing Path""]",1,381379.2,267445.2
tp00385,Towing Path,"[""Towing Path""]",1,381428.7,263708.2
tp00386,Towing Path,"[""Towing Path""]",1,381548.9,265677.6
tp00387,Towing Path; towing path,"[""Towing Path"", ""towing path""]",2,381553.8,270013.6
tp00388,Towing Path,"[""Towing Path""]",2,381571.2,219010.2
tp00389,Towing Path,"[""Towing Path""]",1,381781.9,271869.6
tp00390,Towing Path,"[""Towing Path""]",2,381851.9,160411.9
tp00391,Towing Path,"[""Towing Path""]",1,381922.5,216478.6
tp00392,Towing Path,"[""Towing Path""]",2,381941.2,224891.5
tp00393,Towing Path,"[""Towing Path""]",1,381943.4,222633.2
tp00394,Towing Path,"[""Towing Path""]",1,382003.0,356005.8
tp00395,Towing Path,"[""Towing Path""]",2,382552.2,273494.2
tp00396,Towing Path,"[""Towing Path""]",2,382633.6,220841.0
tp00397,Towing Path,"[""Towing Path""]",1,382779.4,433050.5
tp00398,Towing Path,"[""Towing Path""]",1,382786.2,275354.4
tp00399,Towing Path,"[""Towing Path""]",1,382894.0,159731.1
tp00400,Towing Path,"[""Towing Path""]",2,382894.9,263218.6
tp00401,Towing Path,"[""Towing Path""]",1,382996.8,318881.7
tp00402,Towing Path,"[""Towing Path""]",1,383105.5,317687.5
tp00403,Towing Path,"[""Towing Path""]",1,383109.5,355666.3
tp00404,Towing Path,"[""Towing Path""]",1,383110.9,278266.3
tp00405,Towing Path,"[""Towing Path""]",1,383385.6,258059.6
tp00406,Towing Path,"[""Towing Path""]",1,383466.5,356694.1
tp00407,Towing Path,"[""Towing Path""]",1,383718.6,255915.9
tp00408,Towing Path,"[""Towing Path""]",1,383845.9,245075.9
