place_id,text,captions,labels,easting,northing
mc00396,Mill Race,"[""Mill Race""]",1,229933.1,59441.2
mc00397,Mill Leat,"[""Mill Leat""]",1,230040.5,64618.9
mc00398,Mill Race,"[""Mill Race""]",1,230053.3,242344.4
mc00399,Old Mill Race,"[""Old Mill Race""]",1,230054.6,58511.6
mc00400,Old Mill Leat,"[""Old Mill Leat""]",1,230179.2,93022.4
mc00401,Mill Race,"[""Mill Race""]",1,230296.4,227500.1
mc00402,Mill Race,"[""Mill Race""]",1,230352.4,233059.9
mc00403,Leat,"[""Leat""]",1,230484.4,87819.8
mc00404,Mill Race,"[""Mill Race""]",1,230524.5,57950.4
mc00405,Mill Leat,"[""Mill Leat""]",1,230682.4,77716.0
mc00406,Mill Race,"[""Mill Race""]",1,230808.5,245686.7
mc00407,Mill Race,"[""Mill Race""]",1,230889.7,328850.9
mc00408,Mill Leat; mill leat,"[""Mill Leat"", ""mill leat""]",2,230890.2,87569.0
mc00409,Mill Race,"[""Mill Race""]",2,231371.1,215568.9
mc00410,Mill Leat,"[""Mill Leat""]",1,231704.9,84757.3
mc00411,Mill Leat,"[""Mill Leat""]",1,231759.4,77416.0
mc00412,Mill Race,"[""Mill Race""]",1,231825.6,253980.5
mc00413,Mill Leat,"[""Mill Leat""]",1,231891.4,114348.9
mc00414,Mill Pond,"[""Mill Pond""]",1,232128.6,64460.7
mc00415,Mill Leat,"[""Mill Leat""]",1,232181.3,64344.2
mc00416,Mill Race,"[""Mill Race""]",4,232192.8,246607.2
mc00417,Mill Race,"[""Mill Race""]",1,232424.8,218015.9
mc00418,Mill Race,"[""Mill Race""]",1,232543.6,229271.2
mc00419,Mill Leat,"[""Mill Leat""]",1,232576.4,62189.0
mc00420,Mill Pond,"[""Mill Pond""]",1,232579.2,84861.0
mc00421,Mill Leat,"[""Mill Leat""]",1,232736.4,113189.7
mc00422,Mill Leat,"[""Mill Leat""]",1,233049.4,92421.7
mc00423,Mill Pond,"[""Mill Pond""]",1,233049.8,61340.3
mc00424,Old Mill Leat,"[""Old Mill Leat""]",1,233090.9,100391.3
mc00425,Mill Race,"[""Mill Race""]",1,233117.6,212997.8
mc00426,Mill Race,"[""Mill Race""]",1,233150.4,225827.3
mc00427,Mill Race,"[""Mill Race""]",1,233367.1,227361.4
mc00428,Mill Leat,"[""Mill Leat""]",1,233374.3,104488.8
mc00429,Mill Leat,"[""Mill Leat""]",3,233421.4,60320.2
mc00430,Mill Leat,"[""Mill Leat""]",1,233551.1,85005.7
mc00431,Mill Leat,"[""Mill Leat""]",1,233623.4,77089.6
mc00432,Mill Race,"[""Mill Race""]",1,233781.7,237638.1
mc00433,Mill Leat,"[""Mill Leat""]",1,233781.9,105550.0
mc00434,Mill Race,"[""Mill Race""]",1,233868.2,221540.0
mc00435,Mill Leat,"[""Mill Leat""]",1,234015.7,120865.4
mc00436,Mill Leat,"[""Mill Leat""]",1,234078.7,111333.3
mc00437,Mill Pond,"[""Mill Pond""]",2,234112.4,391062.1
mc00438,Mill Leat,"[""Mill Leat""]",2,234179.9,103586.4
mc00439,Mill Pond,"[""Mill Pond""]",1,234205.7,57058.3
mc00440,Mill Race,"[""Mill Race""]",1,234364.8,340089.0
mc00441,Mill Leat,"[""Mill Leat""]",1,234369.8,57057.0
mc00442,Mill Leat,"[""Mill Leat""]",1,234406.9,81476.7
mc00443,Old Mill Leat,"[""Old Mill Leat""]",1,234438.2,84533.1
mc00444,Mill Race,"[""Mill Race""]",4,234440.4,247632.0
mc00445,Mill Leat,"[""Mill Leat""]",1,234448.3,68291.7
mc00446,Mill Pond,"[""Mill Pond""]",1,234469.9,103497.9
mc00447,Mill Leat,"[""Mill Leat""]",1,234597.4,80387.0
mc00448,Mill race,"[""Mill race""]",1,234603.4,377276.9
mc00449,Mill Pond,"[""Mill Pond""]",2,234609.3,377323.1
mc00450,Mill Leat,"[""Mill Leat""]",1,234638.2,119149.3
mc00451,Mill Race,"[""Mill Race""]",2,234697.7,236137.3
mc00452,Mill Pond,"[""Mill Pond""]",1,234911.9,118855.4
mc00453,Mill Pond,"[""Mill Pond""]",1,234959.3,67876.1
mc00454,Mill Lead,"[""Mill Lead""]",1,235185.8,384362.5
mc00455,Mill Race,"[""Mill Race""]",1,235255.0,222832.5
mc00456,Mill Pond,"[""Mill Pond""]",1,235362.2,60174.8
mc00457,Mill Leat,"[""Mill Leat""]",1,235363.0,76983.1
mc00458,mill leat,"[""mill leat""]",1,235365.6,110747.5
mc00459,Mill Leat,"[""Mill Leat""]",2,235400.7,60394.3
mc00460,mill leat,"[""mill leat""]",1,235501.3,116975.0
mc00461,Mill Pond,"[""Mill Pond""]",1,235596.5,369247.9
mc00462,Mill Race,"[""Mill Race""]",5,235625.5,238311.0
mc00463,Mill Race,"[""Mill Race""]",1,235890.7,369534.2
mc00464,Mill Race,"[""Mill Race""]",1,235919.8,256404.3
mc00465,Mill Race,"[""Mill Race""]",1,236235.6,374583.1
mc00466,Mill Pond,"[""Mill Pond""]",1,236433.1,73841.0
mc00467,Mill Leat,"[""Mill Leat""]",4,236472.6,63441.2
mc00468,Mill Race,"[""Mill Race""]",1,236582.5,251470.2
mc00469,Mill Race,"[""Mill Race""]",3,236671.3,244675.3
mc00470,Mill Leat,"[""Mill Leat""]",1,236688.9,73892.2
mc00471,Mill Leat,"[""Mill Leat""]",1,236690.7,89863.7
mc00472,Mill Race,"[""Mill Race""]",1,236805.7,255434.6
mc00473,Mill Pond,"[""Mill Pond""]",2,236876.0,377777.9
mc00474,Mill Race,"[""Mill Race""]",2,236975.8,243024.8
mc00475,Mill Pond,"[""Mill Pond""]",1,237046.5,80844.5
mc00476,Old Mill Leat,"[""Old Mill Leat""]",1,237051.1,92832.8
mc00477,Mill Race,"[""Mill Race""]",1,237117.2,393198.8
mc00478,Mill leat,"[""Mill leat""]",1,237140.5,110454.0
mc00479,Mill Race,"[""Mill Race""]",1,237170.9,224307.0
mc00480,Mill Pond,"[""Mill Pond""]",1,237181.9,223946.4
mc00481,Mill Pond,"[""Mill Pond""]",1,237186.0,256951.3
mc00482,Mill Race,"[""Mill Race""]",1,237201.9,341286.8
mc00483,Mill Race,"[""Mill Race""]",3,237264.4,227950.1
mc00484,Mill Race,"[""Mill Race""]",1,237384.5,214770.4
mc00485,Mill Race,"[""Mill Race""]",2,237543.3,231037.5
mc00486,Old Mill Leat,"[""Old Mill Leat""]",1,237544.4,82172.5
mc00487,Mill Leat,"[""Mill Leat""]",1,237849.7,121758.7
mc00488,Old Mill Race,"[""Old Mill Race""]",1,238111.1,226855.2
mc00489,Mill Race,"[""Mill Race""]",1,238197.4,255597.0
mc00490,Old Mill Race,"[""Old Mill Race""]",1,238275.6,209669.4
mc00491,mill Race,"[""mill Race""]",1,238344.9,391709.5
mc00492,Mill Pond,"[""Mill Pond""]",2,238447.2,54730.9
mc00493,Mill Race,"[""Mill Race""]",1,238621.9,238846.4
mc00494,Mill Race,"[""Mill Race""]",1,238631.2,370278.8
mc00495,Mill Pond,"[""Mill Pond""]",1,238708.2,69478.7
mc00496,Old Mill Leat,"[""Old Mill Leat""]",1,238758.7,82332.7
mc00497,Mill Race,"[""Mill Race""]",1,238796.1,236348.8
mc00498,Mill Leat,"[""Mill Leat""]",1,238850.9,69513.8
mc00499,Mill Pond,"[""Mill Pond""]",2,238999.2,219189.0
mc00500,Mill Race,"[""Mill Race""]",1,239044.6,237927.2
mc00501,Mill Race,"[""Mill Race""]",1,239113.2,254581.2
mc00502,Mill Race,"[""Mill Race""]",3,239122.3,219202.5
mc00503,Leat Wood,"[""Leat Wood""]",1,239141.4,84555.3
mc00504,Leat,"[""Leat""]",1,239221.6,84864.8
mc00505,Mill Leat,"[""Mill Leat""]",1,239392.8,95464.0
mc00506,Mill Leat,"[""Mill Leat""]",1,239458.6,122148.4
mc00507,Mill Leat; Mill leat,"[""Mill Leat"", ""Mill leat""]",2,240031.4,109428.9
mc00508,Mill Race,"[""Mill Race""]",1,240038.2,89964.6
mc00509,Mill Pond,"[""Mill Pond""]",1,240099.6,89790.3
mc00510,Mill Leat,"[""Mill Leat""]",4,240220.2,85077.1
mc00511,Mill Pond,"[""Mill Pond""]",1,240264.6,221528.6
mc00512,Mill Race,"[""Mill Race""]",1,240281.3,221783.4
mc00513,Mill Race,"[""Mill Race""]",1,240326.8,342757.0
mc00514,Mill Pond,"[""Mill Pond""]",1,240327.2,75856.2
mc00515,Mill Leat,"[""Mill Leat""]",1,240358.9,68769.1
mc00516,Mill Race,"[""Mill Race""]",1,240363.4,245126.9
mc00517,Mill Pond,"[""Mill Pond""]",1,240432.1,220382.1
mc00518,Mill Leat,"[""Mill Leat""]",1,240514.6,75941.6
mc00519,Mill Leat,"[""Mill Leat""]",1,240606.6,112099.4
mc00520,Latchbrook Leat,"[""Latchbrook Leat""]",1,240637.4,58936.7
mc00521,Old Mill Race,"[""Old Mill Race""]",1,240833.1,206884.7
mc00522,Mill Race,"[""Mill Race""]",1,240912.9,225827.9
mc00523,Mill Pond,"[""Mill Pond""]",1,241134.2,58236.0
mc00524,Mill Race,"[""Mill Race""]",1,241211.1,62352.2
mc00525,Mill Race,"[""Mill Race""]",2,241242.7,229812.8
mc00526,Mill Race,"[""Mill Race""]",1,241258.9,239979.9
mc00527,Mill Pond (Tidal),"[""Mill Pond (Tidal)""]",1,241269.2,57565.5
mc00528,Mill Race,"[""Mill Race""]",1,241388.3,207232.5
mc00529,Mill Race,"[""Mill Race""]",1,241666.2,210654.6
mc00530,Mill leat,"[""Mill leat""]",1,241702.2,123302.3
mc00531,Old Mill Leat,"[""Old Mill Leat""]",1,241760.6,69848.4
mc00532,Old Mill Leat,"[""Old Mill Leat""]",1,241835.0,109980.2
mc00533,Mill Leat,"[""Mill Leat""]",1,241835.6,107921.8
mc00534,Mill Race,"[""Mill Race""]",1,241953.6,224044.4
mc00535,Mill Race,"[""Mill Race""]",1,242033.6,241647.8
mc00536,Old Mill Race,"[""Old Mill Race""]",1,242168.5,208021.4
mc00537,Mill Race,"[""Mill Race""]",1,242242.4,225777.2
mc00538,Mill Race,"[""Mill Race""]",1,242260.5,229808.2
mc00539,Mill Leat,"[""Mill Leat""]",2,242275.1,86976.7
mc00540,Mill Race,"[""Mill Race""]",4,242369.0,250296.0
mc00541,Mill Race,"[""Mill Race""]",1,242373.0,222683.4
mc00542,Mill Race,"[""Mill Race""]",1,242394.3,218205.7
mc00543,Mill Race,"[""Mill Race""]",1,242439.0,247047.8
mc00544,Old Mill Leat,"[""Old Mill Leat""]",1,242585.6,94003.3
mc00545,Mill Race,"[""Mill Race""]",1,242587.1,228815.4
mc00546,Mill Pond,"[""Mill Pond""]",1,242597.0,52493.5
mc00547,Old Mill Leat,"[""Old Mill Leat""]",1,242757.0,83090.6
mc00548,Old Mill Pond,"[""Old Mill Pond""]",1,242848.7,83489.2
mc00549,Treval Mill Pond,"[""Treval Mill Pond""]",1,242958.6,54940.3
mc00550,Old Mill Leat,"[""Old Mill Leat""]",1,242984.8,107420.0
mc00551,Mill Leat,"[""Mill Leat""]",1,243029.8,82379.0
mc00552,Mill Leat,"[""Mill Leat""]",1,243054.5,111278.6
mc00553,Mill Pond,"[""Mill Pond""]",1,243480.3,213984.8
mc00554,Mill Race,"[""Mill Race""]",1,243516.5,221119.7
mc00555,Mill Leat,"[""Mill Leat""]",1,243517.5,119698.8
mc00556,Mill Leat,"[""Mill Leat""]",1,243562.5,120837.6
mc00557,Mill Leat,"[""Mill Leat""]",3,243606.6,122330.5
mc00558,Mill Race,"[""Mill Race""]",2,243869.4,247627.0
mc00559,Mill Leat,"[""Mill Leat""]",1,243913.7,221976.8
mc00560,Mill Race,"[""Mill Race""]",1,244024.2,245342.7
mc00561,Old Mill Race,"[""Old Mill Race""]",1,244121.1,213123.7
mc00562,Mill Race,"[""Mill Race""]",1,244278.4,212929.2
mc00563,Mill Race,"[""Mill Race""]",2,244362.5,231494.1
mc00564,Mill Race,"[""Mill Race""]",2,244558.5,240919.7
mc00565,Mill Race,"[""Mill Race""]",7,244650.4,235935.0
mc00566,Mill Leat,"[""Mill Leat""]",1,244714.1,77135.6
mc00567,Mill Leat,"[""Mill Leat""]",1,244758.5,139149.4
mc00568,Old Mill Leat,"[""Old Mill Leat""]",1,244763.4,94296.3
mc00569,Mill Race,"[""Mill Race""]",1,244796.4,228622.6
mc00570,Mill Pond,"[""Mill Pond""]",1,244813.4,77054.5
mc00571,Mill pond,"[""Mill pond""]",1,244826.0,366685.0
mc00572,Mill Pond,"[""Mill Pond""]",1,244871.7,60308.4
mc00573,Mill Pond,"[""Mill Pond""]",1,244919.1,89354.9
mc00574,Mill Leat,"[""Mill Leat""]",1,245077.9,89465.9
mc00575,Mill Leat,"[""Mill Leat""]",1,245129.7,123270.8
mc00576,Old Mill Race,"[""Old Mill Race""]",1,245134.8,193098.9
mc00577,Mill Race,"[""Mill Race""]",1,245812.2,255138.1
mc00578,Mill Leat,"[""Mill Leat""]",1,245878.7,73591.9
mc00579,Mill Stream,"[""Mill Stream""]",1,245891.2,190497.0
mc00580,Mill Race,"[""Mill Race""]",1,245896.4,352336.8
mc00581,Mill Race,"[""Mill Race""]",2,245975.2,262262.9
mc00582,mill race,"[""mill race""]",1,246044.6,375838.6
mc00583,Devonport Leat,"[""Devonport Leat""]",1,246149.2,57218.5
mc00584,Mill Race,"[""Mill Race""]",1,246391.3,237666.6
mc00585,Mill Race,"[""Mill Race""]",1,246413.5,359346.8
mc00586,Mill Pond,"[""Mill Pond""]",1,246418.2,116264.4
mc00587,Sandy Leat,"[""Sandy Leat""]",1,246448.9,135643.7
mc00588,Mill Race,"[""Mill Race""]",1,246568.9,256193.3
mc00589,Mill Leat,"[""Mill Leat""]",1,246673.6,117347.9
mc00590,Mill Race,"[""Mill Race""]",1,246676.9,358187.4
mc00591,Mill Leat,"[""Mill Leat""]",1,246736.8,92105.5
mc00592,Mill Leat,"[""Mill Leat""]",1,246767.4,83336.7
mc00593,Mill Leat,"[""Mill Leat""]",1,246918.0,86278.2
mc00594,Mill Pond,"[""Mill Pond""]",1,247217.2,356469.6
mc00595,Mill Race,"[""Mill Race""]",1,247255.2,257403.6
mc00596,Mill Race,"[""Mill Race""]",1,247259.8,352597.2
mc00597,Devonport Leat,"[""Devonport Leat""]",1,247472.9,58549.8
mc00598,Old Mill Race,"[""Old Mill Race""]",1,247529.0,209390.4
mc00599,Mill Race,"[""Mill Race""]",1,247547.1,209333.6
mc00600,Mill Race,"[""Mill Race""]",1,247554.6,222624.6
mc00601,Mill Leat,"[""Mill Leat""]",1,247622.1,68146.5
mc00602,Mill Leat,"[""Mill Leat""]",1,247655.7,121049.6
mc00603,Mill Leat,"[""Mill Leat""]",1,247690.9,119240.8
mc00604,Mill Leat,"[""Mill Leat""]",1,247702.7,62727.8
mc00605,Mill Leat,"[""Mill Leat""]",1,247748.1,108128.0
mc00606,Mill Race,"[""Mill Race""]",1,248073.3,238257.5
mc00607,Old Mill Leat,"[""Old Mill Leat""]",1,248118.0,146445.5
mc00608,Plymouth Leat,"[""Plymouth Leat""]",1,248285.9,58223.5
mc00609,Mill Race,"[""Mill Race""]",1,248423.1,359872.4
mc00610,Mill Leat,"[""Mill Leat""]",1,248465.0,80593.6
mc00611,Mill Leat,"[""Mill Leat""]",1,248577.2,136470.8
mc00612,Mill Race,"[""Mill Race""]",2,248709.3,201905.7
mc00613,Mill Race,"[""Mill Race""]",2,248839.9,248035.2
mc00614,Mill Race,"[""Mill Race""]",1,248989.9,260039.3
mc00615,Mill Leat,"[""Mill Leat""]",2,249043.8,88198.0
mc00616,Mill Leat,"[""Mill Leat""]",1,249099.1,99698.3
mc00617,Mill Race,"[""Mill Race""]",1,249204.7,215574.7
mc00618,Mill Race,"[""Mill Race""]",1,249307.8,243532.4
mc00619,mill pond,"[""mill pond""]",1,249353.8,140293.7
mc00620,Mill Leat,"[""Mill Leat""]",1,249571.9,122719.7
mc00621,Mill Leat,"[""Mill Leat""]",1,249588.7,74469.7
mc00622,Mill Leat,"[""Mill Leat""]",1,249698.6,117388.7
mc00623,Mill Pond,"[""Mill Pond""]",1,249768.3,205935.6
mc00624,Mill Race,"[""Mill Race""]",1,249807.3,205876.9
mc00625,Devonport Leat,"[""Devonport Leat""]",1,249813.8,63162.9
mc00626,Mill Pond,"[""Mill Pond""]",1,249896.3,126824.6
mc00627,Mill Race,"[""Mill Race""]",1,249920.3,246314.5
mc00628,Mill Race,"[""Mill Race""]",1,249963.2,241515.2
mc00629,Mill Leat,"[""Mill Leat""]",1,249979.4,142941.5
mc00630,Mill Leat,"[""Mill Leat""]",1,249989.5,126767.8
mc00631,Mill Race,"[""Mill Race""]",1,250129.9,259370.8
mc00632,Mill Race,"[""Mill Race""]",1,250139.8,362334.0
mc00633,Mill Race,"[""Mill Race""]",1,250306.9,211141.4
mc00634,mill leat,"[""mill leat""]",1,250464.6,139932.3
mc00635,Mill Leat,"[""Mill Leat""]",2,250465.5,96652.2
mc00636,Plymouth Leat,"[""Plymouth Leat""]",1,250522.0,63139.0
mc00637,Devonport Leat,"[""Devonport Leat""]",1,250718.8,64541.8
mc00638,Mill Pond,"[""Mill Pond""]",1,250744.9,53926.5
mc00639,Mill Leat,"[""Mill Leat""]",1,250875.5,100483.5
mc00640,Mine Leat,"[""Mine Leat""]",3,250912.9,79714.1
mc00641,Mill Leat,"[""Mill Leat""]",1,251071.9,131887.5
mc00642,Mill Race,"[""Mill Race""]",2,251280.5,251292.4
mc00643,Old Mill Leat,"[""Old Mill Leat""]",1,251290.4,136037.9
mc00644,Mill Race,"[""Mill Race""]",1,251493.9,263055.9
mc00645,mill leat,"[""mill leat""]",1,251519.8,140370.7
mc00646,Mill Leat,"[""Mill Leat""]",1,251620.1,77637.0
mc00647,Grimstone & Sortridge Leat,"[""Grimstone & Sortridge Leat""]",1,251658.5,72511.0
mc00648,Plymouth Leat,"[""Plymouth Leat""]",1,251763.1,65526.0
mc00649,Mill Race,"[""Mill Race""]",1,251854.6,202543.9
mc00650,Mill Leat,"[""Mill Leat""]",2,251855.6,88982.3
mc00651,Mill Race,"[""Mill Race""]",1,251870.3,215245.6
mc00652,Old Mill Race,"[""Old Mill Race""]",1,251945.2,230577.3
mc00653,Devonport Leat,"[""Devonport Leat""]",1,251954.4,66804.6
mc00654,Leat,"[""Leat""]",1,251991.9,136309.0
mc00655,Mill Race,"[""Mill Race""]",1,252073.9,250064.8
mc00656,Mine Leat,"[""Mine Leat""]",1,252106.4,81695.6
mc00657,Old Canal (Mill leat),"[""Old Canal (Mill leat)""]",1,252136.4,57071.7
mc00658,Wheal Lopes Leat,"[""Wheal Lopes Leat""]",1,252229.1,63181.3
mc00659,Mill Leat,"[""Mill Leat""]",1,252230.5,69743.4
mc00660,Mine Leat,"[""Mine Leat""]",1,252402.2,79631.0
mc00661,Mill Race,"[""Mill Race""]",1,252636.5,216076.9
mc00662,Mill Race,"[""Mill Race""]",2,252793.5,342445.7
mc00663,Mill Pond,"[""Mill Pond""]",1,252795.6,371127.4
mc00664,Devonport Leat,"[""Devonport Leat""]",1,252827.4,68492.0
mc00665,Mill Race,"[""Mill Race""]",1,252884.7,247900.1
mc00666,Plymouth Leat,"[""Plymouth Leat""]",1,252969.1,68331.6
mc00667,Old Mill race,"[""Old Mill race""]",1,253066.9,207526.8
mc00668,Mill Race,"[""Mill Race""]",4,253118.3,219670.9
mc00669,Mill Leat,"[""Mill Leat""]",1,253170.2,63554.0
mc00670,Mill Leat,"[""Mill Leat""]",1,253285.9,147159.6
mc00671,mill pond,"[""mill pond""]",2,253395.4,137596.0
mc00672,Mill Race,"[""Mill Race""]",2,253402.2,243729.8
mc00673,Mill Pond,"[""Mill Pond""]",2,253431.4,263250.2
mc00674,Mill Race,"[""Mill Race""]",1,253476.7,246413.4
mc00675,Mill Pond,"[""Mill Pond""]",1,253496.8,147477.5
mc00676,Mill Leat,"[""Mill Leat""]",1,253499.8,70791.9
mc00677,Mill Race,"[""Mill Race""]",1,253522.7,267099.4
mc00678,Grimstone & Sortridge Leat,"[""Grimstone & Sortridge Leat""]",2,253589.4,74508.2
mc00679,Mill Race,"[""Mill Race""]",1,253607.7,263282.9
mc00680,Mill Leat,"[""Mill Leat""]",1,253681.4,112413.4
mc00681,Mine Leat,"[""Mine Leat""]",1,254033.4,82595.9
mc00682,Old Mill Leat,"[""Old Mill Leat""]",1,254169.8,102391.5
mc00683,Mill Pond,"[""Mill Pond""]",1,254213.2,189605.3
mc00684,Mill Race,"[""Mill Race""]",4,254268.4,269538.8
mc00685,Mill Leat,"[""Mill Leat""]",1,254287.4,103941.6
mc00686,Mill Leat,"[""Mill Leat""]",1,254353.7,118516.6
mc00687,Old Mill Leat,"[""Old Mill Leat""]",1,254364.4,103423.5
mc00688,Mill Leat,"[""Mill Leat""]",1,254377.1,114250.6
mc00689,Mill race,"[""Mill race""]",1,254425.0,56769.9
mc00690,Mill Leat,"[""Mill Leat""]",2,254456.6,67338.7
mc00691,Mill Race,"[""Mill Race""]",2,254681.1,189260.8
mc00692,Plymouth Leat,"[""Plymouth Leat""]",1,254755.9,67546.8
mc00693,Grimstone & Sortridge Leat,"[""Grimstone & Sortridge Leat""]",1,254896.0,75897.0
mc00694,Mill Leat,"[""Mill Leat""]",1,254930.4,100011.2
mc00695,Old Mill Leat,"[""Old Mill Leat""]",1,255050.5,110634.3
mc00696,Mill Race,"[""Mill Race""]",1,255211.8,221457.2
mc00697,Mill Pond,"[""Mill Pond""]",1,255287.3,134781.8
mc00698,Mill Race,"[""Mill Race""]",1,255444.6,228126.8
mc00699,Mill Leat,"[""Mill Leat""]",1,255501.6,111509.1
mc00700,mill leat,"[""mill leat""]",1,255503.6,139068.0
mc00701,Mill Race,"[""Mill Race""]",2,255511.9,203179.9
mc00702,mill leat,"[""mill leat""]",1,255601.5,58432.9
mc00703,Devonport Leat,"[""Devonport Leat""]",1,255772.9,69389.9
mc00704,Mill Pond,"[""Mill Pond""]",2,255775.9,373635.1
mc00705,Mill Race,"[""Mill Race""]",1,255788.9,373095.0
mc00706,Old Mill Race,"[""Old Mill Race""]",1,255801.0,224295.0
mc00707,mill leat,"[""mill leat""]",1,255843.8,146847.3
mc00708,Mill Race,"[""Mill Race""]",1,255849.4,222883.0
mc00709,Mill Leat; mill leat,"[""Mill Leat"", ""mill leat""]",4,255890.7,135155.6
mc00710,Mill Race,"[""Mill Race""]",1,255972.9,362576.0
mc00711,Mill Pond,"[""Mill Pond""]",1,256037.6,215255.4
mc00712,Mill Leat,"[""Mill Leat""]",1,256167.5,133766.6
mc00713,Mill Leat,"[""Mill Leat""]",1,256222.9,116709.0
mc00714,Mill Race,"[""Mill Race""]",1,256287.9,256768.9
mc00715,Mill Race,"[""Mill Race""]",1,256322.1,267003.2
mc00716,Mill Leat,"[""Mill Leat""]",1,256553.1,113372.3
mc00717,Mill Leat,"[""Mill Leat""]",1,256611.9,124563.3
mc00718,Mill Pond,"[""Mill Pond""]",1,256683.3,108299.9
mc00719,Mill Pond,"[""Mill Pond""]",2,256822.5,272228.1
mc00720,Mill Pond,"[""Mill Pond""]",2,256877.2,116635.4
mc00721,Mill Race,"[""Mill Race""]",1,256904.0,367356.0
mc00722,Mill Leat,"[""Mill Leat""]",1,257086.1,122908.9
mc00723,old bottle hill leat,"[""old bottle hill leat""]",1,257125.3,59883.1
mc00724,Bottle Hill Leat,"[""Bottle Hill Leat""]",1,257142.3,59807.4
mc00725,Old Mill Leat,"[""Old Mill Leat""]",2,257142.6,105711.1
mc00726,Lee Moor China Clay Works Leat,"[""Lee Moor China Clay Works Leat""]",1,257200.2,64952.5
mc00727,Mill Race,"[""Mill Race""]",1,257223.6,227703.5
mc00728,Mill Pond,"[""Mill Pond""]",1,257276.8,227511.3
mc00729,Mill Leat,"[""Mill Leat""]",1,257397.5,134544.1
mc00730,Prison Leat,"[""Prison Leat""]",1,257479.2,78117.3
mc00731,Mill Pond,"[""Mill Pond""]",1,257543.7,48259.0
mc00732,Prison Leat,"[""Prison Leat""]",1,257555.9,75592.8
mc00733,Old Bottle Hill Leat,"[""Old Bottle Hill Leat""]",1,257599.0,61043.0
mc00734,Mill Race,"[""Mill Race""]",2,257626.3,248800.6
mc00735,Mill Leat,"[""Mill Leat""]",1,257628.8,116611.9
mc00736,MILL LEAT; Mill Leat,"[""MILL LEAT"", ""Mill Leat""]",2,257644.6,130343.2
mc00737,Lee Moor China Clay Works Leat,"[""Lee Moor China Clay Works Leat""]",1,257675.9,63466.1
mc00738,Mill Race,"[""Mill Race""]",1,257753.0,204339.4
mc00739,Mill Pond,"[""Mill Pond""]",1,257778.9,204413.8
mc00740,Mill Leat,"[""Mill Leat""]",1,257890.2,147091.3
mc00741,Mill Leat,"[""Mill Leat""]",1,257903.0,105426.0
mc00742,Devonport Leat,"[""Devonport Leat""]",1,257988.1,70850.9
mc00743,Old Mill Race,"[""Old Mill Race""]",7,258116.7,280165.6
mc00744,Mill Pond,"[""Mill Pond""]",2,258617.5,368648.2
mc00745,Mill Race,"[""Mill Race""]",4,258619.8,278498.2
mc00746,Mill Race,"[""Mill Race""]",2,258724.2,369028.6
mc00747,Mill Race,"[""Mill Race""]",1,258766.7,270576.8
mc00748,Mill Race,"[""Mill Race""]",2,258868.5,326759.5
mc00749,Devonport Leat,"[""Devonport Leat""]",1,258870.7,74352.2
mc00750,Mill Race,"[""Mill Race""]",1,259022.7,198501.4
mc00751,Mill Leat; mill leat,"[""Mill Leat"", ""mill leat""]",3,259030.2,52500.1
mc00752,Mill Ponds,"[""Mill Ponds""]",1,259042.8,120468.6
mc00753,Mill Leat,"[""Mill Leat""]",1,259069.3,120405.2
mc00754,Mill Leat,"[""Mill Leat""]",1,259217.6,101563.6
mc00755,Mill Race,"[""Mill Race""]",4,259473.1,279052.7
mc00756,Mill Leat,"[""Mill Leat""]",1,259506.3,94646.2
mc00757,Mill Race,"[""Mill Race""]",1,259608.3,199628.5
mc00758,Mill Leat,"[""Mill Leat""]",1,259629.3,97019.3
mc00759,MIll Race,"[""MIll Race""]",1,259740.6,376049.4
mc00760,Barnstaple Leat,"[""Barnstaple Leat""]",1,259774.0,135951.7
mc00761,Mill Leat,"[""Mill Leat""]",1,259857.0,142852.4
mc00762,MILL LEAT; Mill Leat,"[""MILL LEAT"", ""Mill Leat""]",3,259858.2,130958.8
mc00763,Mill Race,"[""Mill Race""]",1,259884.7,259051.4
mc00764,Mill Race,"[""Mill Race""]",1,259897.7,378473.0
mc00765,Mill Race,"[""Mill Race""]",1,259921.5,275667.3
mc00766,Mill Race,"[""Mill Race""]",1,259983.4,270639.9
mc00767,Devonport Leat,"[""Devonport Leat""]",2,260015.3,75406.1
mc00768,mill leat,"[""mill leat""]",1,260068.7,56184.2
mc00769,Mill Race,"[""Mill Race""]",5,260090.9,370078.1
mc00770,Devonport Leat,"[""Devonport Leat""]",1,260149.5,72222.7
mc00771,Mill Race,"[""Mill Race""]",1,260453.3,258223.3
mc00772,mill leat,"[""mill leat""]",1,260546.5,57690.5
mc00773,Mill Leat,"[""Mill Leat""]",1,260616.0,141612.3
mc00774,Old Mill Race,"[""Old Mill Race""]",4,260633.4,280429.3
mc00775,Mill Leat,"[""Mill Leat""]",1,260719.8,138071.0
mc00776,Mill Race,"[""Mill Race""]",1,260794.6,240407.5
mc00777,Devonport Leat,"[""Devonport Leat""]",1,260986.1,77495.6
mc00778,Mill Race,"[""Mill Race""]",1,260987.2,200783.0
mc00779,Mill Leat,"[""Mill Leat""]",1,261017.2,135562.0
mc00780,Mill Leat,"[""Mill Leat""]",1,261030.2,122358.4
mc00781,Old Mill Pond,"[""Old Mill Pond""]",4,261030.3,280539.2
mc00782,Mill Race,"[""Mill Race""]",1,261033.0,303124.8
